longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool
4.3831046,50.8722565,Sale,445000,Appartment,Flat,46453,1030,2016,Normal,127,3,2,True,10,False,,Brussels,rue jan blockx,40,,,10765,,True,
4.3408563,50.7978025,Sale,330000,Appartment,Flat,40380,1180,,,80,2,1,True,,,,Brussels,rue henri van zuylen,80,,,,,True,
4.3348408,50.8629346,Sale,235000,Appartment,Flat,27484,1080,1966,To renovate,82,2,1,True,,False,On contract,Brussels,rue vandernoot,12,,,22121,,,
4.3246127,50.8781736,Sale,375000,House,House,43007,1090,,,122,4,1,,,,,Brussels,adolphe vandenschrieckstraat,103,,65,,,,
4.3292409,50.8718352,Sale,239000,Appartment,Flat,27484,1090,1933,Normal,88,2,1,False,,,On contract,Brussels,avenue firmin lecharlier,27,,,25525,,,
4.303935,50.8558014,Sale,379000,Appartment,Flat,31453,1080,1999,Excellent,152,3,2,True,,,,Brussels,carl requettelaan,37,,,,,,
4.3839131,50.8385732,Sale,190000,Appartment,FlatStudio,39265,1040,,Excellent,27,0,1,,,True,,Brussels,rue de mot etterbeek,,,,,,,
4.3022964,50.8516488,Sale,239000,Appartment,Flat,0,1080,1974,Excellent,109,2,1,True,24,,,Brussels,boulevard edmond machtens,153,,,,,,
4.3333333,50.8,Sale,220000,Appartment,Flat,40594,1180,1970,,75,1,1,True,,False,On contract,Brussels,,,,,,,,
4.4393452,50.8548352,Sale,440000,Appartment,Flat,27880,1200,1994,Normal,104,2,1,True,25,False,,Brussels,avenue marcel thiry,11,1,,,,,
4.34811,50.87551,Sale,575000,House,House,40594,1020,1920,Normal,265,4,3,False,19,False,On contract,Brussels,,,,245,,38,,
4.3333333,50.8,Sale,425000,Appartment,GroundFloor,40594,1180,1977,,110,2,1,True,,False,On contract,Brussels,,,,,,,,
4.3037255,50.8552229,Sale,168000,Appartment,Flat,29094,1080,1967,,,1,,True,,,,Brussels,boulevard louis mettewie,73,,,,,True,
4.3333333,50.8,Sale,1350000,House,Villa,40594,1180,1962,,310,5,3,False,60,False,On contract,Brussels,,,1,786,,370,,
4.3884667,50.8342367,Sale,1195000,House,MasterHouse,46269,1040,1896,Excellent,324,5,3,False,38,,,Brussels,avenue d'auderghem,228,1,210,,80,,
4.425082,50.817175,Sale,240000,Appartment,Flat,38566,1160,1970,To be renovated,81,1,1,False,13,False,,Brussels,,,,,26679,,,
4.2583333,50.8177391,Sale,599000,House,House,45996,1070,2017,Excellent,160,3,1,False,30,False,,Brussels,avenue des chanterelles,6,1,250,12185,,,
4.3235784,50.8931289,Sale,229000,Appartment,Flat,44853,1090,,Normal,78,2,1,True,,False,On contract,Brussels,avenue de l'arbre ballon,20,,,6536,,,
4.3467404,50.8070185,Sale,320000,Appartment,Flat,27241,1180,1974,To be renovated,100,3,1,True,14,,,Brussels,avenue château de walzin,1,1,,,,,
4.425082,50.817175,Sale,1695000,House,House,27209,1160,1910,Excellent,490,6,4,False,34,False,Immediately,Brussels,,,,917,87754,700,,
4.3454308,50.8103166,Sale,699000,Appartment,Flat,47576,1180,1953,Normal,192,3,2,True,9,False,On contract,Brussels,avenue de messidor ukkel,,1,,33429,,True,
4.3187008,50.8132478,Sale,125000,Appartment,FlatStudio,44165,1190,1930,Normal,30,0,1,False,,False,On contract,Brussels,rue saint denis,22,,,8704,,True,
4.3831776,50.8410907,Sale,300000,Appartment,Flat,43700,1000,1969,Normal,78,1,1,True,,False,,Brussels,rue froissart,119,,,11382,,,
4.3453516,50.8059599,Sale,380000,Appartment,Flat,27241,1180,,To renovate,120,3,2,True,28,,,Brussels,avenue bourgmestre jean herinckx,2,1,,,,,
4.2947055,50.8299133,Sale,1050000,House,Villa,44853,1070,1954,Excellent,407,5,4,False,,False,On contract,Brussels,av. du roi-soldat,93,1,980,76416,486,,
4.3285855,50.7794209,Sale,460000,House,House,39265,1180,,To renovate,125,3,1,,,False,On contract,Brussels,rue de linkebeek ukkel,,,,,,,
4.3665478,50.8577643,Sale,289000,House,House,44853,1210,1930,Normal,94,3,1,False,,False,On contract,Brussels,rue des secours,48,,51,54553,,,
4.3515499,50.8427501,Sale,675000,House,House,27443,1000,1910,Normal,211,4,1,False,,False,,Brussels,,,,1200,,,,
4.2911222,50.868601,Sale,367500,Appartment,Flat,42869,1082,2023,New,89,2,1,True,7,,On contract,Brussels,avenue de selliers de moranville,31,,,,,,
4.3896256,50.8578696,Sale,1495000,House,MixedBuilding,38398,1030,,Fully renovated,472,7,6,False,15,False,,Brussels,rue paul devigne,53,,252,,30,,
4.3042756,50.859601,Sale,209000,Appartment,Flat,44244,1082,,,60,1,1,False,24,False,On contract,Brussels,rue fik guidon,10,,,22559,45,,
4.3457353,50.8827913,Sale,219000,Appartment,Flat,44853,1020,,Normal,76,2,1,False,21,False,On contract,Brussels,boulevard emile bockstael,368,,,30972,,,
4.3722246,50.8205165,Sale,1780000,House,House,27209,1050,1905,Normal,430,7,3,False,,False,Immediately,Brussels,rue du monastère,30,2,238,,40,,
4.3274714,50.8656052,Sale,245000,Appartment,Flat,27484,1081,,To renovate,90,2,1,False,4,False,,Brussels,avenue des gloires nationales,4,,,18162,,,
4.3760075,50.8753983,Sale,249000,Appartment,Flat,38513,1030,1936,Normal,59,1,1,True,20,False,,Brussels,rue max roos,48,,,,,,
4.3333333,50.8,Sale,499500,Appartment,Flat,40044,1180,2026,,130,3,1,True,18,False,On contract,Brussels,,,,,,77,,
4.4210408,50.8408255,Sale,450000,Appartment,Flat,43156,1200,1977,To be renovated,111,3,2,True,7,False,On contract,Brussels,avenue slegers,180,1,,,,,
4.3333333,50.8,Sale,749000,House,House,42512,1180,,,180,4,2,,,,,Brussels,,,,477,,,,
4.3616192,50.8308641,Sale,570000,Appartment,Flat,47577,1050,2008,Normal,113,2,2,True,2,False,On contract,Brussels,rue de la longue haie,27,,,23422,,True,
4.388949,50.832177,Sale,845000,House,House,39656,1040,1910,To renovate,306,6,2,False,5,False,,Brussels,,,,150,,50,,
4.3393771,50.8283705,Sale,695000,House,House,47577,1060,1914,Normal,285,5,3,False,35,True,,Brussels,chaussée de forest,143,,110,37356,,,
4.404681,50.8726283,Sale,270000,Appartment,Flat,49351,1140,1970,Normal,96,3,1,True,10,,On contract,Brussels,square hoedemaekers,24,,,,,,
4.4189987,50.793875,Sale,549000,Appartment,Flat,27466,1170,1900,Normal,126,2,1,False,85,False,On contract,Brussels,chaussée de la hulpe,200,,,27431,,,
4.4469952,50.8485864,Sale,310000,Appartment,Flat,45858,1200,1958,Excellent,90,2,1,True,8,False,On contract,Brussels,lenneke marelaan,16,1,,,,True,
4.3567485,50.8203045,Sale,1100000,Appartment,Penthouse,43156,1050,,Excellent,165,3,3,True,47,False,,Brussels,rue de la réforme,34,1,,,,,
4.3888109,50.8040467,Sale,730000,Appartment,Flat,47577,1000,1958,Normal,200,4,3,True,,False,,Brussels,avenue des abeilles,17,1,,,,True,
4.423494,50.841872,Sale,475000,Appartment,Flat,27466,1200,1955,Normal,118,3,1,True,,False,On contract,Brussels,avenue henri pauwels,18,,,21177,,True,
4.3515499,50.8427501,Sale,560000,Appartment,Flat,42512,1000,,,150,3,1,,12,,,Brussels,,,1,,,,,
4.38569,50.8282783,Sale,600000,House,MixedBuilding,33242,1040,1900,To be renovated,234,7,7,False,,False,On contract,Brussels,rue beckers,101,,81,,,,
4.3616192,50.8308641,Sale,570000,Appartment,Flat,47577,1000,2008,Normal,113,2,2,True,2,False,On contract,Brussels,rue de la longue haie,27,,,23422,,True,
4.304168,50.8389572,Sale,335000,Appartment,Flat,40224,1070,1965,Fully renovated,125,3,1,False,5,False,,Brussels,rue pierre vandevoorde,32,1,,65756,140,,
4.3888109,50.8040467,Sale,730000,Appartment,Flat,47577,1050,1958,Normal,200,4,3,True,,False,,Brussels,avenue des abeilles,17,1,,,,True,
4.3412245,50.7889922,Sale,420000,Appartment,Flat,43156,1180,1936,Normal,90,1,1,False,,False,On contract,Brussels,rue papenkasteel,132,,,,140,,
4.4378061,50.8176615,Sale,535000,House,House,39453,1160,1948,Normal,110,2,1,False,20,False,On contract,Brussels,avenue sainte-anne,18,,212,41181,80,,
4.3766927,50.8235717,Sale,750000,Appartment,Flat,40328,1050,1938,Normal,235,3,2,True,60,False,On contract,Brussels,,,1,,56774,,,
4.4261055,50.8543481,Sale,400000,Appartment,Flat,43156,1200,2001,Excellent,93,2,1,True,12,False,,Brussels,rue d'attique,3,1,,,,,
4.3315469,50.8202371,Sale,445000,Appartment,Flat,40061,1190,,Normal,117,3,2,False,,False,On contract,Brussels,avenue massenet,5,,,21092,,,
4.3056841,50.8553565,Sale,299000,Appartment,Flat,44853,1080,1960,Excellent,90,2,1,True,8,True,On contract,Brussels,boulevard louis mettewie,69,,,13950,,,
4.4444287,50.8497779,Sale,629000,House,House,27466,1200,1969,To renovate,190,4,2,False,20,False,On contract,Brussels,rue de la rive,97,1,602,94604,450,,
4.329478,50.791351,Sale,475000,Appartment,Flat,46215,1180,2011,Excellent,115,2,2,True,12,False,On contract,Brussels,avenue ilya prigogine,18,,,10111,,,
4.38169,50.81639,Sale,670000,Appartment,Flat,43065,1050,1962,Excellent,152,3,2,True,18,,Immediately,Brussels,avenue maurice,50,,,,,,
4.3333333,50.8,Sale,575000,Appartment,Flat,28099,1180,1992,Normal,151,3,2,True,,,Immediately,Brussels,,,,,,,,
4.3345785,50.823986,Sale,255000,Appartment,Flat,28427,1190,,,80,2,,,,,,Brussels,"bld guillaume van haelen,",198,,,,,,
4.3166667,50.8,Sale,269000,Appartment,GroundFloor,29033,1190,1965,Excellent,78,2,1,False,,False,,Brussels,,,,,,,,
4.343953,50.8567469,Sale,699000,Appartment,Penthouse,40493,1000,,,173,4,2,True,57,False,On contract,Brussels,quai des charbonnages,68,2,,,,,
4.4640386,50.8309845,Sale,599000,House,House,44711,1150,,To be renovated,137,3,1,False,,False,On contract,Brussels,avenue du haras,168,2,314,61011,,,
4.3241123,50.8711427,Sale,495000,House,House,27466,1090,1932,Fully renovated,220,4,1,False,,False,On contract,Brussels,avenue de jette,219,,80,50092,25,,
4.3531243,50.8354951,Sale,350000,Appartment,Flat,46469,1000,2018,,72,1,1,True,,False,On contract,Brussels,boulevard de waterloo,77,,,,,,
4.3431497,50.8352007,Sale,335000,Appartment,Flat,27241,1000,2013,Excellent,85,2,1,True,,False,,Brussels,rue des ménages,27,,,,,,
4.3333333,50.8,Sale,599500,Appartment,Flat,40044,1180,2026,,130,3,,True,16,False,On contract,Brussels,,,1,,,110,,
4.4139711,50.8422316,Sale,860000,House,House,27612,1200,1960,Excellent,240,4,2,False,20,False,,Brussels,rue du pont-levis,52,,170,,60,,
4.423892,50.842365,Sale,449000,Appartment,Flat,40328,1200,1952,Excellent,134,2,1,True,5,False,On contract,Brussels,,,1,,38741,,,
4.3472635,50.8575093,Sale,265000,Appartment,Flat,44244,1000,1950,To renovate,81,2,1,True,9,False,On contract,Brussels,boulevard de dixmude,30,,,20791,,,
4.3751176,50.7898801,Sale,299000,Appartment,Flat,42988,1180,,Normal,76,2,1,False,,False,On contract,Brussels,chaussée de waterloo,1344,,,12235,,,
4.3670799,50.8582307,Sale,399500,Appartment,Flat,0,1030,1924,Excellent,99,2,1,True,,,Negotiable,Brussels,rue de la poste,93,,,,,,
4.3461158,50.80923,Sale,525000,Appartment,Flat,0,1180,1977,,150,3,2,True,23,,On contract,Brussels,avenue château de walzin,10,,,,,,
4.3766927,50.8235717,Sale,265000,Appartment,Duplex,40956,1050,,Normal,52,1,,False,,False,Immediately,Brussels,,,,,,,False,
4.4153964,50.8641383,Sale,295000,Appartment,Flat,46419,1140,2008,Normal,75,1,1,True,,,,Brussels,henry dunantlaan,80,,,,,,
4.3766927,50.8235717,Sale,695000,Appartment,Penthouse,37194,1050,2025,New,119,3,2,True,25,False,Immediately,Brussels,,,,,4514,,,
4.36658239,50.77897123,Sale,1400000,House,Villa,43099,1180,1992,Normal,205,3,2,False,35,False,,Brussels,avenue blücher,63,2,1648,,1520,,
4.3293591,50.8235429,Sale,460000,House,House,45418,1190,2008,,116,2,1,,,False,On contract,Brussels,rue pierre decoster,96,,,,,,
4.3899398,50.8719618,Sale,463000,House,House,44165,1030,1919,To renovate,241,6,1,False,18,False,On contract,Brussels,rue de l'agriculture,102,,75,75345,,,
4.3574643,50.8345171,Sale,200000,Appartment,Flat,43162,1050,,Normal,57,1,1,True,8,False,On contract,Brussels,avenue louise,32,,,,,,
4.330334,50.859029,Sale,249000,Appartment,Flat,40248,1081,,,104,2,2,,7,,,Brussels,,,1,,,,,
4.348904,50.8150592,Sale,695000,Appartment,Flat,0,1050,,,142,2,1,,10,,,Brussels,avenue brugmann elsene,,,,,,,
4.3636175,50.8270364,Sale,439000,Appartment,Flat,27452,1050,,,93,2,1,,,,,Brussels,avenue louise,193,,,,,,
4.3766927,50.8235717,Sale,1180000,Appartment,Duplex,37194,1050,1918,Excellent,216,2,2,False,35,False,On contract,Brussels,,,1,,,,,
4.2864578,50.8274012,Sale,199000,Appartment,Flat,44165,1070,1956,Normal,85,2,1,True,15,False,On contract,Brussels,avenue marius renard,27,,,5906,,True,
4.3727483,50.8154852,Sale,799000,Appartment,Flat,44165,1050,1951,Excellent,147,3,2,True,8,False,On contract,Brussels,avenue louise,524,1,,28391,,,
4.4341274,50.8143056,Sale,299000,House,House,44165,1160,1960,To be renovated,87,2,1,False,4,False,On contract,Brussels,rue des deux chaussées,78,,37,,,False,
4.464232,50.8424387,Sale,390000,Appartment,Flat,43156,1150,1995,Normal,80,2,1,True,4,,On contract,Brussels,rue dominique de jonghe,53,2,,,,,
4.3092815,50.8752326,Sale,225000,Appartment,Flat,27585,1083,1979,,95,2,1,,22,,,Brussels,198 ganshoren,,,,,,,
4.3627394,50.8362129,Sale,535000,Appartment,Duplex,44711,1050,2024,New,127,3,1,False,25,False,Immediately,Brussels,chaussée d'ixelles,59,,,,,,
4.3385597,50.8656397,Sale,297000,Appartment,Flat,42988,1080,1900,Normal,158,4,2,False,26,,,Brussels,boulevard du jubilé,100,,,,,,
4.43339,50.83268,Sale,1195000,House,House,43065,1150,,Excellent,154,,,,,,Immediately,Brussels,bovenberg,120,,373,,,,
4.312363,50.8501349,Sale,299000,Appartment,Flat,44853,1080,1974,Excellent,95,3,1,True,,False,On contract,Brussels,rue de dilbeek,84,1,,15661,,,
4.3627394,50.8362129,Sale,430000,Appartment,Flat,44711,1050,2024,New,117,2,1,False,3,False,Immediately,Brussels,chaussée d'ixelles,59,,,,,,
4.3601464,50.8130551,Sale,585000,Appartment,Flat,47576,1180,1989,Normal,164,3,2,True,6,False,,Brussels,rue gabrielle,82,1,,21470,,True,
4.3601464,50.8130551,Sale,585000,Appartment,Flat,43156,1180,1989,Normal,150,3,2,True,6,False,,Brussels,rue gabrielle,82,1,,,,,
4.3155964,50.8523122,Sale,275000,Appartment,Flat,27585,1080,1970,To be renovated,120,4,4,,90,,,Brussels,2 sint-jans-molenbeek,,,,,,,
4.3766927,50.8235717,Sale,1150000,Appartment,Flat,42988,1050,1930,Excellent,225,4,2,True,,,On contract,Brussels,,,1,,,,,
4.4561261,50.8291139,Sale,365000,Appartment,Flat,46535,1150,,,,2,1,,,False,,Brussels,rue au bois,370,,,,,,
4.3609025,50.8359415,Sale,270000,Appartment,Flat,44165,1050,2012,Normal,68,1,1,False,1,False,On contract,Brussels,rue du berger,29,,,6283,,,
4.3437338,50.8288755,Sale,325000,Appartment,Duplex,44165,1060,1916,Normal,131,3,2,False,11,False,,Brussels,rue de mérode,116,,,24258,,,
4.3752647,50.8312019,Sale,745000,House,House,44165,1050,1908,Normal,287,4,1,False,4,False,On contract,Brussels,rue clémentine,15,,65,,,True,
4.4278945,50.8174646,Sale,699000,Appartment,Flat,44165,1160,2019,Normal,126,3,2,True,55,False,On contract,Brussels,boulevard du souverain,195,,,4909,,,
4.3227894,50.8808582,Sale,239000,Appartment,Flat,46371,1090,1964,Normal,85,2,1,True,,False,,Brussels,,,,,,,,
4.3962429,50.8592854,Sale,310000,Appartment,Flat,45717,1030,,Normal,102,2,1,True,,False,Negotiable,Brussels,generaal wahislaan,26,,,,,,
4.3924951,50.8518238,Sale,560000,Appartment,Penthouse,42877,1030,2028,New,104,3,2,True,16,False,,Brussels,rue victor hugo,56,,,,,,
4.3333333,50.8,Sale,525000,Appartment,Flat,27209,1180,1973,Normal,120,2,2,True,,False,Immediately,Brussels,,,1,,11954,,,
4.3924951,50.8518238,Sale,450000,Appartment,Flat,42877,1030,2028,New,88,2,1,True,4,False,,Brussels,rue victor hugo,56,,,,,,
4.3372097,50.8671909,Sale,245000,Appartment,Flat,43302,1080,1967,Normal,71,2,1,True,1,True,On contract,Brussels,avenue jean dubrucq,113,1,,25175,,,
4.3136616,50.8912445,Sale,325000,Appartment,Flat,33417,1090,2014,Excellent,100,2,2,True,10,False,On contract,Brussels,avenue du bourgmestre etienne demunter,23,,,8961,,,
4.3067198,50.8275874,Sale,249000,Appartment,Flat,33657,1070,,Normal,74,2,1,True,8,False,On contract,Brussels,dokter zamenhoflaan,18,,,,,,
4.4344948,50.846378,Sale,295000,Appartment,Flat,40088,1200,1963,Excellent,77,1,1,True,12,False,,Brussels,avenue paul hymans,124,,,11051,,,
4.3122092,50.8511005,Sale,140000,Appartment,Flat,27484,1080,1975,To be renovated,61,1,1,True,14,False,On contract,Brussels,boulevard edmond machtens,102,,,5593,,,
4.3110418,50.8643655,Sale,205000,Appartment,Flat,43022,1081,2010,Normal,92,2,1,True,,True,Negotiable,Brussels,françois sebrechtslaan,65,,,,,,
4.3665075,50.8525252,Sale,547000,Appartment,Flat,43099,1000,1978,Normal,153,3,2,True,22,False,,Brussels,boulevard bischoffsheim,39,1,,,,,
4.3766927,50.8235717,Sale,785000,Appartment,Flat,49235,1050,1930,Normal,230,4,2,False,3,False,On contract,Brussels,,,,,,,,
4.3766927,50.8235717,Sale,1975000,House,House,27209,1050,1903,Excellent,694,6,3,False,36,False,Immediately,Brussels,,,,306,,,,
4.3197845,50.8726639,Sale,239000,Appartment,Flat,46371,1083,1964,Normal,85,2,1,True,,False,,Brussels,exposition universelle,21,,,,,,
4.3924951,50.8518238,Sale,799000,Appartment,Duplex,42877,1030,2028,New,170,4,2,True,20,False,,Brussels,rue victor hugo,56,,,,80,,
4.3193694,50.8569755,Sale,199000,Appartment,Flat,40123,1080,1957,Normal,76,2,1,False,3,False,On contract,Brussels,,,,,,,,
4.2944439,50.824397,Sale,425000,Appartment,Flat,31453,1070,1978,Normal,175,,,,13,,,Brussels,frans halsstraat,33,1,,,,,
4.3013959,50.835947,Sale,125000,Appartment,FlatStudio,38610,1070,,Excellent,37,,1,False,,False,,Brussels,rue saint-guidon,81,,,22995,,,
4.3013959,50.835947,Sale,129000,Appartment,FlatStudio,38610,1070,,Excellent,43,,1,False,,False,,Brussels,rue saint-guidon,81,,,18376,,,
4.3766927,50.8235717,Sale,895000,House,House,49235,1050,1934,To be renovated,350,6,2,False,10,False,On contract,Brussels,,,,,,90,,
4.3013959,50.835947,Sale,259000,Appartment,Flat,38610,1070,,Normal,119,2,1,False,,False,,Brussels,rue saint-guidon,81,,,81252,,,
4.3491795,50.8140475,Sale,259000,Appartment,Flat,39290,1180,,,71,1,1,,10,,,Brussels,rue vanderkindere,210,,,,,,
4.3013959,50.835947,Sale,270000,Appartment,Flat,38610,1070,,Normal,122,3,1,False,,False,,Brussels,rue saint-guidon,81,,,33212,,,
4.3924951,50.8518238,Sale,360000,Appartment,Flat,42877,1030,2028,New,67,1,1,True,6,False,,Brussels,rue victor hugo,56,,,,,,
4.3841357,50.8776808,Sale,199000,Appartment,Flat,45858,1030,,Normal,75,1,1,False,,False,,Brussels,avenue colonel picquart,66,,,,,,
4.3924951,50.8518238,Sale,350000,Appartment,Flat,42877,1030,2028,New,67,1,1,True,6,False,,Brussels,rue victor hugo,56,,,,,,
4.2773309,50.8351978,Sale,310000,Appartment,Flat,44711,1070,2017,Excellent,86,2,1,False,8,False,,Brussels,avenue d' itterbeek,408,,,,,,
4.3013959,50.835947,Sale,309000,Appartment,Flat,38610,1070,,Excellent,135,3,1,False,,False,,Brussels,rue saint-guidon,81,,,31909,,,
4.3704657,50.8537715,Sale,495000,Appartment,Loft,27214,1210,2000,Fully renovated,170,2,1,True,,False,On contract,Brussels,,,,,22177,,,
4.3491795,50.8140475,Sale,249000,Appartment,Flat,39290,1180,,,67,2,1,,,,,Brussels,rue vanderkindere,210,,,,,,
4.3013959,50.835947,Sale,239000,Appartment,Flat,38610,1070,,Excellent,105,2,1,False,,False,,Brussels,rue saint-guidon,81,,,65853,,,
4.4329851,50.8381484,Sale,395000,Appartment,Flat,37194,1150,,Excellent,93,2,1,True,3,,On contract,Brussels,,,,,,200,,
4.3766927,50.8235717,Sale,785000,House,House,49235,1050,1930,Normal,230,4,2,False,3,False,On contract,Brussels,,,,,,,,
4.3924951,50.8518238,Sale,440000,Appartment,Flat,42877,1030,2028,New,88,2,1,True,4,False,,Brussels,rue victor hugo,56,,,,,,
4.3028775,50.8581527,Sale,595999,Appartment,Loft,40224,1082,1910,Normal,207,3,2,,40,False,On contract,Brussels,rue du grand-pré,22,,,43629,,,
4.3599791,50.8996102,Sale,698000,House,MixedBuilding,27484,1020,,Normal,292,3,2,False,,False,,Brussels,rue de wand,112,,,11795,,,
4.4408888,50.8515792,Sale,575000,Appartment,Flat,27612,1200,2026,New,103,2,2,True,11,False,On contract,Brussels,rue neerveld,101,,,,,,
4.3677322,50.8563328,Sale,315000,Appartment,Flat,27214,1030,1932,Normal,78,1,1,True,12,False,On contract,Brussels,rue royale,221,,,,140,,
4.3166667,50.8,Sale,1295000,House,House,48985,1190,,To be renovated,408,3,1,True,15,,On contract,Brussels,,,,204,,76,,
4.2773309,50.8351978,Sale,380000,Appartment,Flat,44711,1070,2017,Excellent,114,3,2,True,8,False,,Brussels,avenue d' itterbeek,408,,,,,,
4.3657673,50.80820085,Sale,1450000,House,Villa,43099,1180,1908,,407,5,3,True,30,False,,Brussels,avenue de la floride,132,3,545,,250,,
4.3333333,50.8,Sale,600000,Appartment,Flat,39482,1180,,,130,3,1,,20,,,Brussels,,,2,,,,,
4.3013599,50.8655251,Sale,229000,Appartment,Flat,45996,1082,1961,Normal,89,2,1,True,5,False,On contract,Brussels,avenue josse goffin,83,1,,39096,,,
4.38881262,50.8534147,Sale,225000,Appartment,Flat,27443,1030,,Normal,65,1,1,False,,False,,Brussels,rue jacques jansen,11,,,,,,
4.36045928,50.7997175,Sale,650000,Appartment,Flat,40282,1180,1956,,158,4,2,False,15,False,,Brussels,avenue de saturne,53,,,,,,
4.3677322,50.8563328,Sale,315000,Appartment,Flat,27214,1000,1932,Normal,78,1,1,True,12,False,On contract,Brussels,rue royale,221,,,,140,,
